Station,Hour of day,Week,AAS,TLH,CUME,SS,TSL
WYMSFM,1,2024-06-24,39.5947619,277.1633333,218,105,01:16
WYMSFM,4,2025-03-17,39.56214286,276.935,214,132,01:18
WYMSFM,4,2025-01-27,39.46015873,276.2211111,223,120,01:14
WYMSFM,5,2024-06-17,39.45051587,276.1536111,247,275,01:07
WYMSFM,5,2024-06-03,39.43861111,276.0702778,267,277,01:02
WYMSFM,0,2024-06-17,39.41956349,275.9369444,212,122,01:18
WYMSFM,5,2024-05-27,39.40857143,275.86,267,286,01:02
WYMSFM,0,2025-01-06,39.38849206,275.7194444,229,111,01:12
WYMSFM,0,2024-12-16,39.38063492,275.6644444,218,124,01:16
WYMSFM,2,2025-03-10,39.3443254,275.4102778,226,95,01:13
WYMSFM,1,2025-01-27,39.26559524,274.8591667,235,83,01:10
WYMSFM,4,2025-07-21,39.22587302,274.5811111,207,121,01:20
WYMSFM,4,2025-07-14,39.15825397,274.1077778,203,112,01:21
WYMSFM,1,2025-02-10,39.08154762,273.5708333,235,81,01:10
WYMSFM,5,2024-03-18,39.04853175,273.3397222,259,260,01:03
WYMSFM,5,2024-01-22,39.00698413,273.0488889,276,317,00:59
WYMSFM,4,2025-03-24,38.9090873,272.3636111,209,110,01:18
WYMSFM,0,2024-10-28,38.87388889,272.1172222,224,95,01:13
WYMSFM,0,2025-04-14,38.7752381,271.4266667,273,123,01:00
WYMSFM,23,2024-01-08,38.76964286,271.3875,230,130,01:11
WYMSFM,2,2025-02-03,38.70019841,270.9013889,220,66,01:14
WYMSFM,0,2024-04-29,38.6993254,270.8952778,225,112,01:12
WYMSFM,2,2025-09-15,38.67654762,270.7358333,216,60,01:15
WYMSFM,5,2024-11-25,38.52900794,269.7030556,250,262,01:05
WYMSFM,23,2024-05-06,38.46869048,269.2808333,286,174,00:57
WYMSFM,23,2024-06-10,38.39611111,268.7727778,256,141,01:03
WYMSFM,1,2025-06-16,38.39496032,268.7647222,218,99,01:14
WYMSFM,0,2024-09-02,38.34361111,268.4052778,243,109,01:06
WYMSFM,1,2025-03-24,38.33242063,268.3269444,225,103,01:12
WYMSFM,4,2025-06-16,38.3275,268.2925,198,112,01:21
WYMSFM,4,2025-06-30,38.28452381,267.9916667,209,100,01:17
WYMSFM,23,2024-09-09,38.22924603,267.6047222,252,139,01:04
WYMSFM,23,2024-05-27,38.19027778,267.3319444,265,136,01:01
WYMSFM,0,2024-08-05,38.18285714,267.28,237,80,01:08
WYMSFM,5,2024-10-07,38.12761905,266.8933333,286,347,00:56
WYMSFM,0,2025-04-28,38.11876984,266.8313889,230,135,01:10
WYMSFM,2,2025-06-30,38.06210317,266.4347222,222,84,01:12
WYMSFM,1,2025-06-23,38.01948413,266.1363889,216,87,01:14
WYMSFM,5,2024-03-04,38.00353175,266.0247222,261,313,01:01
WYMSFM,23,2024-03-04,37.96261905,265.7383333,285,149,00:56
WYMSFM,0,2024-11-25,37.96218254,265.7352778,208,98,01:17
WYMSFM,4,2025-01-06,37.88130952,265.1691667,208,121,01:16
WYMSFM,0,2024-07-15,37.84222222,264.8955556,230,114,01:09
WYMSFM,4,2024-11-11,37.82944444,264.8061111,192,156,01:23
WYMSFM,1,2025-07-28,37.82920635,264.8044444,213,102,01:15
WYMSFM,0,2024-11-18,37.80579365,264.6405556,225,121,01:11
WYMSFM,1,2025-05-12,37.80214286,264.615,206,106,01:17
WYMSFM,0,2024-08-19,37.79353175,264.5547222,225,85,01:11
WYMSFM,23,2024-05-20,37.78876984,264.5213889,279,199,00:57
WYMSFM,3,2025-06-02,37.77718254,264.4402778,202,59,01:19
WYMSFM,2,2025-03-03,37.77186508,264.4030556,209,84,01:16
WYMSFM,1,2024-12-30,37.75035714,264.2525,228,94,01:10
WYMSFM,2,2025-01-27,37.74599206,264.2219444,216,60,01:13
WYMSFM,5,2024-02-05,37.74194444,264.1936111,283,316,00:56
WYMSFM,1,2024-12-23,37.73944444,264.1761111,226,91,01:10
WYMSFM,1,2024-06-03,37.73519841,264.1463889,207,72,01:17
WYMSFM,5,2024-12-23,37.66265873,263.6386111,250,193,01:03
WYMSFM,0,2025-04-21,37.58992063,263.1294444,237,138,01:07
WYMSFM,2,2025-07-14,37.58916667,263.1241667,203,77,01:18
WYMSFM,4,2025-08-11,37.55642857,262.895,197,74,01:20
WYMSFM,1,2025-06-02,37.50821429,262.5575,217,73,01:13
WYMSFM,1,2025-07-14,37.5002381,262.5016667,219,87,01:12
WYMSFM,4,2025-02-10,37.47301587,262.3111111,208,105,01:16
WYMSFM,3,2025-07-14,37.46730159,262.2711111,197,77,01:20
WYMSFM,0,2024-09-23,37.41948413,261.9363889,253,154,01:02
WYMSFM,2,2025-02-10,37.41793651,261.9255556,209,76,01:15
WYMSFM,0,2024-09-16,37.41416667,261.8991667,216,112,01:13
WYMSFM,2,2025-03-24,37.39392857,261.7575,210,74,01:15
WYMSFM,3,2025-03-17,37.38952381,261.7266667,199,84,01:19
WYMSFM,23,2024-08-12,37.3868254,261.7077778,260,150,01:00
WYMSFM,1,2025-03-17,37.33984127,261.3788889,214,106,01:13
WYMSFM,4,2025-02-03,37.30015873,261.1011111,217,129,01:12
WYMSFM,1,2025-08-04,37.29428571,261.06,202,84,01:18
WYMSFM,23,2024-04-01,37.28924603,261.0247222,232,97,01:08
WYMSFM,4,2025-08-04,37.27960317,260.9572222,196,139,01:20
WYMSFM,1,2025-08-11,37.22539683,260.5777778,210,60,01:14
WYMSFM,4,2025-07-28,37.20087302,260.4061111,198,104,01:19
WYMSFM,1,2025-05-26,37.16825397,260.1777778,204,64,01:17
WYMSFM,3,2025-03-24,37.16138889,260.1297222,204,93,01:17
WYMSFM,0,2024-11-04,37.15924603,260.1147222,222,108,01:10
WYMSFM,2,2024-06-24,37.15063492,260.0544444,186,47,01:24
WYMSFM,23,2024-03-11,37.14678571,260.0275,262,111,01:00
WYMSFM,1,2025-01-06,37.09210317,259.6447222,209,84,01:15
WYMSFM,1,2025-01-13,37.06702381,259.4691667,229,91,01:08
WYMSFM,3,2025-07-21,37.05349206,259.3744444,199,58,01:18
WYMSFM,23,2024-10-07,37.0315873,259.2211111,233,124,01:07
WYMSFM,2,2025-03-17,37.0277381,259.1941667,201,95,01:17
WYMSFM,4,2025-06-23,37.0084127,259.0588889,196,116,01:19
WYMSFM,4,2025-05-19,37.00575397,259.0402778,203,104,01:17
WYMSFM,2,2025-06-16,36.98448413,258.8913889,182,54,01:25
WYMSFM,2,2025-06-02,36.97559524,258.8291667,196,54,01:19
WYMSFM,3,2025-09-15,36.9618254,258.7327778,206,73,01:15
WYMSFM,3,2025-02-03,36.92857143,258.5,215,93,01:12
WYMSFM,5,2024-03-11,36.91650794,258.4155556,245,264,01:03
WYMSFM,3,2025-06-30,36.91107143,258.3775,202,70,01:17
WYMSFM,4,2024-03-25,36.89003968,258.2302778,197,106,01:19
WYMSFM,0,2024-03-25,36.85015873,257.9511111,225,87,01:09
WYMSFM,3,2025-02-10,36.83539683,257.8477778,197,62,01:19
WYMSFM,3,2025-01-27,36.82920635,257.8044444,215,76,01:12
WYMSFM,1,2024-07-08,36.82400794,257.7680556,213,85,01:13
WYMSFM,5,2024-04-01,36.79134921,257.5394444,236,256,01:05
WYMSFM,0,2024-03-18,36.78722222,257.5105556,235,92,01:06
WYMSFM,1,2024-11-11,36.67849206,256.7494444,197,93,01:18
WYMSFM,1,2024-08-26,36.62873016,256.4011111,192,55,01:20
WYMSFM,1,2025-08-25,36.61357143,256.295,217,71,01:11
WYMSFM,1,2025-05-19,36.61007937,256.2705556,227,97,01:08
WYMSFM,2,2024-07-08,36.5731746,256.0122222,199,91,01:17
WYMSFM,1,2024-07-29,36.57123016,255.9986111,213,74,01:12
WYMSFM,2,2025-01-20,36.56329365,255.9430556,206,60,01:15
WYMSFM,5,2024-07-29,36.41912698,254.9338889,258,257,00:59
WYMSFM,0,2024-10-07,36.40178571,254.8125,212,114,01:12
WYMSFM,4,2025-08-25,36.36781746,254.5747222,203,114,01:15
WYMSFM,0,2024-12-02,36.31285714,254.19,216,104,01:11
WYMSFM,5,2024-07-08,36.30880952,254.1616667,252,315,01:01
WYMSFM,5,2024-05-20,36.30138889,254.1097222,263,341,00:58
WYMSFM,5,2024-08-19,36.26888889,253.8822222,243,228,01:03
WYMSFM,1,2024-12-16,36.26337302,253.8436111,187,95,01:21
WYMSFM,2,2025-07-28,36.19571429,253.37,184,55,01:23
WYMSFM,4,2024-11-18,36.18214286,253.275,205,168,01:14
WYMSFM,0,2025-09-22,36.1606746,253.1247222,225,112,01:08
WYMSFM,2,2025-05-26,36.12805556,252.8963889,201,58,01:15
WYMSFM,0,2024-02-26,36.11761905,252.8233333,218,81,01:10
WYMSFM,2,2025-06-23,36.06853175,252.4797222,192,80,01:19
WYMSFM,0,2024-12-09,36.05539683,252.3877778,235,115,01:04
WYMSFM,4,2025-05-26,36.01825397,252.1277778,196,105,01:17
WYMSFM,0,2025-03-31,36.01472222,252.1030556,224,124,01:08
WYMSFM,3,2025-06-16,36.00607143,252.0425,188,65,01:20
WYMSFM,2,2025-08-04,35.99253968,251.9477778,182,80,01:23
WYMSFM,5,2024-01-29,35.95797619,251.7058333,252,317,01:00
WYMSFM,1,2024-04-29,35.92988095,251.5091667,201,92,01:15
WYMSFM,0,2024-07-01,35.90055556,251.3038889,242,84,01:02
WYMSFM,0,2024-04-22,35.8943254,251.2602778,216,102,01:10
WYMSFM,1,2025-09-08,35.88150794,251.1705556,208,82,01:12
WYMSFM,3,2025-05-19,35.82825397,250.7977778,206,72,01:13
WYMSFM,0,2025-04-07,35.78988095,250.5291667,217,118,01:09
WYMSFM,1,2024-03-25,35.75563492,250.2894444,219,85,01:09
WYMSFM,1,2025-06-09,35.71678571,250.0175,203,65,01:14
WYMSFM,2,2024-11-11,35.69353175,249.8547222,181,90,01:23
WYMSFM,1,2024-08-05,35.68376984,249.7863889,207,59,01:12
WYMSFM,4,2025-09-22,35.66706349,249.6694444,203,127,01:14
WYMSFM,2,2024-07-29,35.61031746,249.2722222,199,71,01:15
WYMSFM,2,2025-01-06,35.60821429,249.2575,192,73,01:18
WYMSFM,5,2024-02-12,35.58900794,249.1230556,232,296,01:04
WYMSFM,1,2024-07-22,35.5597619,248.9183333,194,51,01:17
WYMSFM,1,2024-06-17,35.55960317,248.9172222,187,89,01:20
WYMSFM,2,2025-08-25,35.5109127,248.5763889,196,76,01:16
WYMSFM,0,2024-09-09,35.47861111,248.3502778,220,112,01:08
WYMSFM,23,2024-01-01,35.40003968,247.8002778,234,131,01:04
WYMSFM,1,2025-09-22,35.38392857,247.6875,203,67,01:13
WYMSFM,5,2024-04-08,35.33912698,247.3738889,243,273,01:01
WYMSFM,3,2024-03-25,35.30218254,247.1152778,183,71,01:21
WYMSFM,4,2024-04-22,35.28488095,246.9941667,175,114,01:25
WYMSFM,1,2024-10-21,35.2777381,246.9441667,216,62,01:09
WYMSFM,0,2025-09-01,35.2572619,246.8008333,254,134,00:58
WYMSFM,1,2024-09-02,35.25710317,246.7997222,212,57,01:10
WYMSFM,4,2024-12-30,35.24801587,246.7361111,202,101,01:13
WYMSFM,1,2024-07-15,35.20789683,246.4552778,201,65,01:14
WYMSFM,4,2025-04-21,35.19638889,246.3747222,190,123,01:18
WYMSFM,3,2025-01-06,35.19202381,246.3441667,183,70,01:21
WYMSFM,2,2025-05-12,35.18055556,246.2638889,190,76,01:18
WYMSFM,3,2025-07-28,35.15936508,246.1155556,179,61,01:23
WYMSFM,4,2025-09-08,35.15289683,246.0702778,188,142,01:19
WYMSFM,4,2024-03-18,35.13813492,245.9669444,193,109,01:16
WYMSFM,1,2024-08-19,35.08142857,245.57,198,52,01:14
WYMSFM,23,2024-04-08,35.07698413,245.5388889,256,149,00:58
WYMSFM,2,2025-05-19,35.0675,245.4725,209,95,01:10
WYMSFM,23,2024-02-19,35.05218254,245.3652778,223,97,01:06
WYMSFM,4,2025-01-13,35.03380952,245.2366667,216,140,01:08
WYMSFM,4,2025-04-07,35.01472222,245.1030556,195,119,01:15
WYMSFM,2,2024-12-16,34.99813492,244.9869444,191,99,01:17
WYMSFM,0,2024-10-14,34.97996032,244.8597222,218,89,01:07
WYMSFM,0,2024-04-01,34.97305556,244.8113889,216,81,01:08
WYMSFM,3,2025-06-23,34.9640873,244.7486111,184,64,01:20
WYMSFM,1,2024-11-18,34.95571429,244.69,182,96,01:21
WYMSFM,2,2024-04-29,34.94706349,244.6294444,184,74,01:20
WYMSFM,0,2024-05-27,34.91650794,244.4155556,225,104,01:05
WYMSFM,4,2025-04-14,34.91650794,244.4155556,214,108,01:09
WYMSFM,0,2024-01-22,34.91380952,244.3966667,212,86,01:09
WYMSFM,2,2024-06-03,34.74503968,243.2152778,188,66,01:18
WYMSFM,4,2025-03-31,34.72496032,243.0747222,188,148,01:18
WYMSFM,4,2024-04-29,34.69738095,242.8816667,183,93,01:20
WYMSFM,23,2024-01-15,34.69194444,242.8436111,238,108,01:01
WYMSFM,2,2024-12-30,34.68480159,242.7936111,217,87,01:07
WYMSFM,2,2024-03-25,34.65714286,242.6,187,53,01:18
WYMSFM,4,2024-07-15,34.59876984,242.1913889,183,107,01:19
WYMSFM,3,2025-08-11,34.58253968,242.0777778,187,59,01:18
WYMSFM,2,2024-07-15,34.55876984,241.9113889,194,77,01:15
WYMSFM,3,2025-08-04,34.5531746,241.8722222,175,61,01:23
WYMSFM,2,2025-09-22,34.54384921,241.8069444,191,72,01:16
WYMSFM,23,2024-02-12,34.5040873,241.5286111,265,108,00:55
WYMSFM,4,2024-06-03,34.50055556,241.5038889,179,73,01:21
WYMSFM,0,2024-02-05,34.47857143,241.35,225,78,01:04
WYMSFM,3,2025-05-26,34.4527381,241.1691667,174,47,01:23
WYMSFM,1,2025-04-14,34.43900794,241.0730556,220,75,01:06
WYMSFM,4,2025-06-09,34.41277778,240.8894444,182,93,01:19
WYMSFM,1,2024-09-30,34.40496032,240.8347222,195,86,01:14
WYMSFM,4,2024-09-16,34.39357143,240.755,174,130,01:23
WYMSFM,3,2024-07-22,34.38575397,240.7002778,160,49,01:30
WYMSFM,3,2024-11-11,34.37678571,240.6375,176,88,01:22
WYMSFM,2,2024-08-26,34.35119048,240.4583333,185,59,01:18
WYMSFM,4,2024-02-26,34.34896825,240.4427778,185,122,01:18
WYMSFM,2,2025-08-11,34.3184127,240.2288889,185,39,01:18
WYMSFM,0,2024-09-30,34.31265873,240.1886111,218,98,01:06
WYMSFM,3,2024-12-30,34.28968254,240.0277778,196,62,01:13
WYMSFM,5,2024-07-01,34.27142857,239.9,220,183,01:05
WYMSFM,3,2025-01-13,34.25674603,239.7972222,190,102,01:16
WYMSFM,1,2025-04-07,34.22551587,239.5786111,196,93,01:13
WYMSFM,1,2024-09-16,34.21837302,239.5286111,183,103,01:19
WYMSFM,4,2024-07-22,34.17190476,239.2033333,173,77,01:23
WYMSFM,2,2025-09-08,34.14531746,239.0172222,176,56,01:21
WYMSFM,1,2024-02-26,34.12257937,238.8580556,196,72,01:13
WYMSFM,3,2025-08-25,34.11087302,238.7761111,187,61,01:17
WYMSFM,1,2025-04-21,34.07325397,238.5127778,204,82,01:10
WYMSFM,2,2024-07-22,34.06968254,238.4877778,166,39,01:26
WYMSFM,2,2025-01-13,34.05079365,238.3555556,199,64,01:12
WYMSFM,3,2024-04-29,34.04595238,238.3216667,179,76,01:20
WYMSFM,5,2024-08-12,34.01198413,238.0838889,233,259,01:01
WYMSFM,2,2025-06-09,33.94361111,237.6052778,179,47,01:20
WYMSFM,5,2024-06-10,33.91361111,237.3952778,222,261,01:04
WYMSFM,5,2024-08-05,33.82154762,236.7508333,230,251,01:02
WYMSFM,4,2024-06-17,33.78321429,236.4825,170,116,01:23
WYMSFM,3,2024-06-24,33.77337302,236.4136111,170,80,01:23
WYMSFM,2,2025-04-21,33.76746032,236.3722222,193,82,01:13
WYMSFM,3,2025-04-21,33.75142857,236.26,175,66,01:21
WYMSFM,2,2024-09-16,33.75099206,236.2569444,179,100,01:19
WYMSFM,1,2024-12-02,33.735,236.145,186,78,01:16
WYMSFM,0,2024-04-15,33.70178571,235.9125,204,60,01:09
WYMSFM,1,2024-12-09,33.69611111,235.8727778,196,85,01:12
WYMSFM,4,2025-08-18,33.69210317,235.8447222,185,135,01:16
WYMSFM,1,2024-09-23,33.67615079,235.7330556,183,75,01:17
WYMSFM,3,2025-04-07,33.66297619,235.6408333,180,89,01:19
WYMSFM,1,2024-11-25,33.5893254,235.1252778,186,54,01:16
WYMSFM,0,2024-01-29,33.57138889,234.9997222,205,105,01:09
WYMSFM,0,2024-05-20,33.49210317,234.4447222,229,121,01:01
WYMSFM,2,2024-12-23,33.48876984,234.4213889,186,61,01:16
WYMSFM,5,2024-02-19,33.47710317,234.3397222,229,311,01:01
WYMSFM,3,2024-04-22,33.47404762,234.3183333,175,112,01:20
WYMSFM,3,2025-05-12,33.46285714,234.24,175,69,01:20
WYMSFM,3,2024-06-03,33.46083333,234.2258333,172,62,01:22
WYMSFM,5,2024-01-15,33.45738095,234.2016667,223,247,01:03
WYMSFM,3,2025-09-22,33.40876984,233.8613889,172,46,01:22
WYMSFM,1,2025-03-31,33.34468254,233.4127778,186,81,01:15
WYMSFM,4,2024-05-06,33.33123016,233.3186111,175,81,01:20
WYMSFM,1,2025-04-28,33.32884921,233.3019444,190,60,01:14
WYMSFM,4,2025-05-12,33.30777778,233.1544444,169,98,01:23
WYMSFM,3,2024-11-18,33.3056746,233.1397222,183,121,01:16
WYMSFM,2,2024-08-19,33.28480159,232.9936111,183,58,01:16
WYMSFM,3,2024-09-16,33.26448413,232.8513889,161,85,01:27
WYMSFM,0,2024-05-06,33.26138889,232.8297222,208,101,01:07
WYMSFM,3,2024-07-15,33.25543651,232.7880556,172,51,01:21
WYMSFM,0,2024-03-04,33.25353175,232.7747222,223,84,01:03
WYMSFM,1,2024-05-27,33.24623016,232.7236111,192,87,01:13
WYMSFM,1,2024-11-04,33.24611111,232.7227778,182,52,01:17
WYMSFM,4,2025-01-20,33.23392857,232.6375,182,116,01:17
WYMSFM,0,2024-05-13,33.22996032,232.6097222,214,93,01:05
WYMSFM,2,2025-03-31,33.20813492,232.4569444,174,84,01:20
WYMSFM,2,2025-04-07,33.18325397,232.2827778,179,69,01:18
WYMSFM,1,2024-04-22,33.14948413,232.0463889,186,81,01:15
WYMSFM,4,2024-08-26,33.12103175,231.8472222,180,93,01:17
WYMSFM,2,2024-09-30,33.1068254,231.7477778,186,64,01:15
WYMSFM,3,2024-03-18,33.0609127,231.4263889,184,92,01:15
WYMSFM,3,2024-08-26,33.04992063,231.3494444,181,59,01:17
WYMSFM,3,2025-06-09,33.04031746,231.2822222,181,65,01:17
WYMSFM,2,2024-06-17,33.04003968,231.2802778,162,88,01:26
WYMSFM,4,2024-09-02,33.03884921,231.2719444,184,69,01:15
WYMSFM,4,2024-04-15,32.97103175,230.7972222,176,96,01:19
WYMSFM,3,2025-04-14,32.95281746,230.6697222,185,59,01:15
WYMSFM,2,2024-11-18,32.93916667,230.5741667,187,123,01:14
WYMSFM,1,2024-10-07,32.93884921,230.5719444,188,69,01:14
WYMSFM,2,2025-04-14,32.90293651,230.3205556,198,57,01:10
WYMSFM,1,2024-09-09,32.89519841,230.2663889,192,70,01:12
WYMSFM,4,2024-12-02,32.89301587,230.2511111,191,130,01:12
WYMSFM,3,2025-09-08,32.89142857,230.24,173,68,01:20
WYMSFM,3,2024-05-06,32.79603175,229.5722222,169,85,01:22
WYMSFM,4,2024-06-24,32.78992063,229.5294444,176,95,01:18
WYMSFM,4,2025-09-01,32.75896825,229.3127778,186,111,01:14
WYMSFM,3,2024-07-08,32.73599206,229.1519444,187,85,01:14
WYMSFM,3,2024-09-02,32.69333333,228.8533333,175,53,01:18
WYMSFM,4,2024-10-21,32.67555556,228.7288889,179,90,01:17
WYMSFM,2,2024-05-27,32.63753968,228.4627778,179,58,01:17
WYMSFM,2,2024-10-28,32.60345238,228.2241667,182,78,01:15
WYMSFM,2,2024-09-23,32.55638889,227.8947222,187,91,01:13
WYMSFM,2,2024-09-02,32.53480159,227.7436111,195,64,01:10
WYMSFM,4,2024-12-16,32.43527778,227.0469444,160,102,01:25
WYMSFM,0,2024-08-12,32.42531746,226.9772222,192,57,01:11
WYMSFM,1,2024-03-18,32.39134921,226.7394444,192,51,01:11
WYMSFM,3,2024-06-17,32.38416667,226.6891667,153,87,01:29
WYMSFM,1,2024-10-14,32.33777778,226.3644444,183,56,01:14
WYMSFM,5,2024-01-08,32.33452381,226.3416667,229,259,00:59
WYMSFM,3,2024-08-19,32.33134921,226.3194444,182,64,01:15
WYMSFM,2,2024-04-22,32.29988095,226.0991667,158,61,01:26
WYMSFM,1,2025-09-01,32.28297619,225.9808333,194,77,01:10
WYMSFM,4,2024-05-27,32.28142857,225.97,170,85,01:20
WYMSFM,4,2024-05-13,32.27809524,225.9466667,191,94,01:11
WYMSFM,3,2025-03-31,32.26309524,225.8416667,174,82,01:18
WYMSFM,2,2024-12-02,32.24630952,225.7241667,172,47,01:19
WYMSFM,1,2025-08-18,32.23392857,225.6375,185,100,01:13
WYMSFM,4,2025-04-28,32.22186508,225.5530556,182,89,01:14
WYMSFM,2,2024-12-09,32.21507937,225.5055556,177,60,01:16
WYMSFM,2,2024-02-26,32.21214286,225.485,179,56,01:16
WYMSFM,4,2024-01-22,32.1365873,224.9561111,170,79,01:19
WYMSFM,0,2024-01-08,32.06198413,224.4338889,197,78,01:08
WYMSFM,2,2024-10-21,32.03829365,224.2680556,183,69,01:14
WYMSFM,4,2024-12-23,32.0156746,224.1097222,186,96,01:12
WYMSFM,1,2024-05-06,32.01535714,224.1075,204,114,01:06
WYMSFM,2,2025-09-01,31.97666667,223.8366667,188,86,01:11
WYMSFM,4,2024-09-23,31.97527778,223.8269444,177,138,01:16
WYMSFM,3,2024-10-21,31.95146825,223.6602778,170,54,01:19
WYMSFM,2,2024-11-25,31.80496032,222.6347222,173,67,01:17
WYMSFM,3,2024-12-02,31.8027381,222.6191667,163,68,01:22
WYMSFM,3,2024-12-16,31.7440873,222.2086111,168,87,01:19
WYMSFM,4,2024-03-04,31.70257937,221.9180556,185,114,01:12
WYMSFM,19,2025-09-29,110.9091667,221.8183333,324,194,00:41
WYMSFM,4,2024-09-09,31.5831746,221.0822222,176,108,01:15
WYMSFM,0,2024-03-11,31.56535714,220.9575,209,71,01:03
WYMSFM,4,2024-10-28,31.55440476,220.8808333,181,109,01:13
WYMSFM,3,2024-02-26,31.53980159,220.7786111,172,61,01:17
WYMSFM,2,2024-05-06,31.53646825,220.7552778,175,74,01:16
WYMSFM,2,2024-03-18,31.49083333,220.4358333,180,78,01:13
WYMSFM,3,2024-09-23,31.4034127,219.8238889,173,72,01:16
WYMSFM,3,2024-05-27,31.40111111,219.8077778,172,83,01:17
WYMSFM,0,2024-06-10,31.39111111,219.7377778,185,86,01:11
WYMSFM,2,2025-04-28,31.35202381,219.4641667,174,56,01:16
WYMSFM,2,2024-09-09,31.35194444,219.4636111,184,69,01:12
WYMSFM,3,2024-12-23,31.35150794,219.4605556,179,53,01:14
WYMSFM,3,2025-04-28,31.32496032,219.2747222,168,64,01:18
WYMSFM,1,2024-04-01,31.30325397,219.1227778,181,48,01:13
WYMSFM,3,2025-09-01,31.24670635,218.7269444,173,74,01:16
WYMSFM,1,2024-02-05,31.22392857,218.5675,182,43,01:12
WYMSFM,4,2024-02-05,31.20190476,218.4133333,182,112,01:12
WYMSFM,4,2024-04-01,31.19587302,218.3711111,167,80,01:18
WYMSFM,4,2024-08-19,31.17492063,218.2244444,167,79,01:18
WYMSFM,4,2024-09-30,31.15642857,218.095,187,112,01:10
WYMSFM,2,2024-08-05,31.13940476,217.9758333,196,84,01:07
WYMSFM,1,2024-04-15,31.06063492,217.4244444,184,78,01:11
WYMSFM,1,2024-01-22,31.04948413,217.3463889,184,60,01:11
WYMSFM,4,2024-10-14,31.00809524,217.0566667,167,95,01:18
WYMSFM,1,2024-05-13,31.00214286,217.015,187,74,01:10
WYMSFM,4,2024-03-11,30.9384127,216.5688889,175,106,01:14
WYMSFM,3,2024-05-13,30.93702381,216.5591667,174,69,01:15
WYMSFM,3,2024-04-15,30.93190476,216.5233333,155,64,01:24
WYMSFM,3,2024-09-30,30.90789683,216.3552778,168,85,01:17
WYMSFM,2,2024-05-13,30.83357143,215.835,176,68,01:14
WYMSFM,1,2024-07-01,30.79869048,215.5908333,195,54,01:06
WYMSFM,4,2024-11-04,30.69404762,214.8583333,183,125,01:10
WYMSFM,2,2024-11-04,30.66928571,214.685,159,48,01:21
WYMSFM,3,2024-10-28,30.6652381,214.6566667,168,46,01:17
WYMSFM,3,2024-11-25,30.6625,214.6375,157,58,01:22
WYMSFM,0,2024-02-19,30.62765873,214.3936111,187,91,01:09
WYMSFM,0,2024-01-01,30.56662698,213.9663889,228,97,00:56
WYMSFM,1,2024-03-04,30.51115079,213.5780556,187,71,01:09
WYMSFM,4,2024-11-25,30.48988095,213.4291667,173,112,01:14
WYMSFM,5,2024-01-01,30.48206349,213.3744444,223,203,00:57
WYMSFM,3,2024-09-09,30.4552381,213.1866667,173,62,01:14
WYMSFM,3,2024-04-01,30.41261905,212.8883333,158,49,01:21
WYMSFM,3,2024-12-09,30.40059524,212.8041667,187,95,01:08
WYMSFM,2,2024-04-01,30.29019841,212.0313889,161,32,01:19
WYMSFM,3,2025-08-18,30.15972222,211.1180556,155,74,01:22
WYMSFM,2,2024-04-15,30.14654762,211.0258333,159,42,01:20
WYMSFM,1,2024-05-20,30.14587302,211.0211111,203,112,01:02
WYMSFM,1,2024-08-12,29.96543651,209.7580556,172,53,01:13
WYMSFM,3,2025-01-20,29.96222222,209.7355556,186,67,01:08
WYMSFM,0,2024-02-12,29.94107143,209.5875,201,82,01:03
WYMSFM,3,2024-07-29,29.88186508,209.1730556,196,101,01:04
WYMSFM,3,2024-11-04,29.83321429,208.8325,155,84,01:21
WYMSFM,2,2024-08-12,29.82488095,208.7741667,159,46,01:19
WYMSFM,4,2024-07-29,29.80115079,208.6080556,170,75,01:14
WYMSFM,2,2024-01-22,29.7365873,208.1561111,168,51,01:14
WYMSFM,2,2024-03-11,29.68269841,207.7788889,174,60,01:12
WYMSFM,3,2024-01-22,29.57277778,207.0094444,163,47,01:16
WYMSFM,2,2024-10-07,29.5659127,206.9613889,163,59,01:16
WYMSFM,1,2024-01-29,29.53420635,206.7394444,175,66,01:11
WYMSFM,3,2024-10-14,29.52015873,206.6411111,147,59,01:24
WYMSFM,4,2024-10-07,29.37146825,205.6002778,166,82,01:14
WYMSFM,4,2024-07-08,29.34650794,205.4255556,170,129,01:13
WYMSFM,3,2024-03-11,29.30678571,205.1475,155,51,01:19
WYMSFM,2,2024-02-05,29.28777778,205.0144444,164,39,01:15
WYMSFM,1,2024-06-10,29.24630952,204.7241667,161,68,01:16
WYMSFM,2,2024-10-14,29.23916667,204.6741667,163,52,01:15
WYMSFM,4,2024-05-20,29.23547619,204.6483333,155,105,01:19
WYMSFM,1,2024-03-11,29.21575397,204.5102778,186,69,01:06
WYMSFM,3,2024-10-07,29.19861111,204.3902778,146,43,01:24
